"element_id"	"iwa_id"	"dwa_id"	"dwa_title"	"dwa_title_nb"	"changed"
"4.A.3.a.4"	"4.A.3.a.4.I01"	"4.A.3.a.4.I01.D14"	"Drive passenger vehicles."	"Kjører passasjerkjøretøy"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I01"	"4.A.3.b.1.I01.D01"	"Enter commands, instructions, or specifications into equipment."	"Taster inn kommandoer, instruksjoner eller spesifikasjoner på utstyr"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I01"	"4.A.3.b.1.I01.D02"	"Program equipment to perform production tasks."	"Programmerer utstyr for å utføre produksjonsoppgaver"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I01"	"4.A.3.b.1.I01.D03"	"Write computer programming code."	"Skriver programmeringskode"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I01"	"4.A.3.b.1.I01.D04"	"Program robotic equipment."	"Programmerer robotutstyr"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I02"	"4.A.3.b.1.I02.D01"	"Implement security measures for computer or information systems."	"Implementerer sikkerhetstiltak i data- eller informasjonssystemer"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I02"	"4.A.3.b.1.I02.D02"	"Create electronic data backup to prevent loss of information."	"Oppretter elektronisk backup av data for å forhindre tap av informasjon"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I03"	"4.A.3.b.1.I03.D01"	"Install computer software."	"Installerer programvare"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I03"	"4.A.3.b.1.I03.D02"	"Install computer hardware."	"Installerer maskinvare"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I03"	"4.A.3.b.1.I03.D03"	"Install programs onto computer or computer-controlled equipment."	"Installerer programmer på datamaskiner eller maskinstyrt utstyrt"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I03"	"4.A.3.b.1.I03.D04"	"Configure computer networks."	"Konfigurerer datanett"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I04"	"4.A.3.b.1.I04.D01"	"Resolve computer network problems."	"Løser problemer med datanettverk"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I04"	"4.A.3.b.1.I04.D02"	"Troubleshoot issues with computer applications or systems."	"Feilsøker problemer med dataprogrammer eller -systemer"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I04"	"4.A.3.b.1.I04.D03"	"Resolve computer software problems."	"Løser problemer med programvare"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I05"	"4.A.3.b.1.I05.D01"	"Operate computers or computerized equipment."	"Betjener datamaskiner eller datastyrt utstyr"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I05"	"4.A.3.b.1.I05.D02"	"Operate computer systems."	"Betjener datasystemer"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D01"	"Load digital images onto computers or websites."	"Laster opp digitale bilder til datamaskiner eller nettsider"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D02"	"Operate digital imaging equipment."	"Betjener digitalt avbildingsutstyr"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D03"	"Enter patient or treatment data into computers."	"Skriver informasjon om pasient eller behandling på data"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D04"	"Update website content."	"Oppdaterer nettsideinnhold"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D05"	"Update computer database information."	"Oppdaterer databaseinformasjon"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D06"	"Enter information into databases or software programs."	"Legger inn informasjon i databaser eller dataprogrammer"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D07"	"Prepare data for analysis."	"Klargjør data for analyse"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D08"	"Code data or other information."	"Koder data eller annen informasjon"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D09"	"Download data."	"Laster ned data"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D10"	"Enter codes or other information into computers."	"Taster inn kode eller annen informasjon på datamaskiner"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D11"	"Convert data among multiple digital or analog formats."	"Konverterer data mellom flere digitale eller analoge formater"	"2017-05-26"
"4.A.3.b.1"	"4.A.3.b.1.I06"	"4.A.3.b.1.I06.D12"	"Format digital documents, data, or images."	"Formaterer digitale dokumenter, data eller bilder"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I01"	"4.A.3.b.4.I01.D01"	"Maintain facilities."	"Vedlikeholder lokaler"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I01"	"4.A.3.b.4.I01.D02"	"Perform basic equipment maintenance."	"Utfører grunnleggende vedlikehold på utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I01"	"4.A.3.b.4.I01.D03"	"Maintain plumbing structures or fixtures."	"Vedlikeholder rørverk eller rørinstallasjoner"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I01"	"4.A.3.b.4.I01.D04"	"Repair structural components."	"Reparerer konstruksjonsdeler"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I01"	"4.A.3.b.4.I01.D05"	"Repair pipes to stop leaking."	"Reparerer rør for å stanse lekkasje"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I01"	"4.A.3.b.4.I01.D06"	"Service heating, ventilation or air-conditioning (HVAC) systems or components."	"Tar service på oppvarmings-, ventilasjons- eller airconditioning-utstyr (HVAC)"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D01"	"Maintain mechanical equipment."	"Vedlikeholder mekanisk utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D02"	"Maintain production or processing equipment."	"Vedlikeholder produksjons- eller prosesseringsutstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D03"	"Maintain equipment or systems to ensure proper functioning."	"Vedlikeholder utstyr eller systemer for å sikre at de fungerer som de skal"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D04"	"Maintain office equipment in proper operating condition."	"Holder kontorutstyr i stand"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D05"	"Maintain sustainable energy production equipment."	"Vedlikeholder utstyr til bærekraftig kraftproduksjon"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D06"	"Maintain forestry, hunting, or agricultural equipment."	"Vedlikeholder skogbruks-, jakt- eller jordbruksutstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D07"	"Lubricate equipment to allow proper functioning."	"Smører utstyr så det fungerer skikkelig"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D08"	"Maintain drilling equipment."	"Vedlikeholder boreutstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D09"	"Clear equipment jams."	"Løsner fastkilt utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D10"	"Maintain extraction or excavation equipment."	"Vedlikeholder utvinnings- eller utgravingsutstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D11"	"Maintain green energy production plant equipment."	"Vedlikeholder utstyr ved grønne kraftverk"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D12"	"Apply lubricants or coolants to workpieces."	"Påfører smøre- eller kjølemidler på arbeidsstykker"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D13"	"Perform manual service or maintenance tasks."	"Utfører manuelle service- eller vedlikeholdsoppgaver"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D14"	"Maintain construction tools or equipment."	"Vedlikeholder anleggsverktøy eller -utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D15"	"Maintain fire fighting tools or equipment."	"Vedlikeholder brannslukkingsredskaper eller -utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D16"	"Maintain work equipment or machinery."	"Vedlikeholder arbeidsutstyr eller maskiner"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D17"	"Lubricate production equipment."	"Smører produksjonsutstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D18"	"Maintain electromechanical equipment."	"Vedlikeholder elektromekanisk utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I02"	"4.A.3.b.4.I02.D19"	"Sharpen cutting or grinding tools."	"Skjerper skjære- eller slipeverktøy"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I03"	"4.A.3.b.4.I03.D01"	"Repair electrical circuits or wiring."	"Reparerer elektriske kretser eller kabler"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I03"	"4.A.3.b.4.I03.D02"	"Repair electrical equipment."	"Reparerer elektrisk utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I03"	"4.A.3.b.4.I03.D03"	"Repair electronic equipment."	"Reparerer elektronisk utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I03"	"4.A.3.b.4.I03.D04"	"Repair electrical components."	"Reparerer elektriske komponenter"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I04"	"4.A.3.b.4.I04.D01"	"Maintain computer hardware."	"Vedlikeholder maskinvare"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I04"	"4.A.3.b.4.I04.D02"	"Maintain computer networks to enhance performance and user access."	"Vedlikeholder datanettverk for å forbedre ytelsen og brukertilgangen"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I04"	"4.A.3.b.4.I04.D03"	"Maintain recording or broadcasting equipment."	"Vedlikeholder innspillings- eller kringkastingsutstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I04"	"4.A.3.b.4.I04.D04"	"Maintain electronic equipment."	"Vedlikeholder elektronisk utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I04"	"4.A.3.b.4.I04.D05"	"Maintain laboratory or technical equipment."	"Vedlikeholder laboratorieutstyr eller teknisk utstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I04"	"4.A.3.b.4.I04.D06"	"Maintain computer equipment or software."	"Vedlikeholder datautstyr eller programvare"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I04"	"4.A.3.b.4.I04.D07"	"Maintain test equipment."	"Vedlikeholder testutstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I05"	"4.A.3.b.4.I05.D01"	"Repair furniture or upholstery."	"Reparerer trukne møbler og andre møbler"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I05"	"4.A.3.b.4.I05.D02"	"Repair templates, patterns, or molds."	"Reparerer maler, mønstre eller former"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I05"	"4.A.3.b.4.I05.D03"	"Repair precision devices or workpieces."	"Reparerer presisjonsutstyr eller arbeidsstykker"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I05"	"4.A.3.b.4.I05.D04"	"Repair parts or assemblies."	"Reparerer deler eller enheter"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I06"	"4.A.3.b.4.I06.D01"	"Replace worn equipment components."	"Skifter slitte utstyrskomponenter"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I06"	"4.A.3.b.4.I06.D02"	"Repair green energy equipment or systems."	"Reparerer utstyr eller systemer for fornybar energi"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I06"	"4.A.3.b.4.I06.D03"	"Replace worn, damaged, or defective mechanical parts."	"Skifter slitte, skadde eller defekte mekaniske deler"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I06"	"4.A.3.b.4.I06.D04"	"Repair production equipment or tools."	"Reparerer produksjonsutstyr eller -verktøy"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I06"	"4.A.3.b.4.I06.D05"	"Repair worn, damaged, or defective mechanical parts."	"Reparerer slitte, skadde eller defekte mekaniske deler"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I07"	"4.A.3.b.4.I07.D01"	"Repair defective engines or engine components."	"Reparerer defekte motorer eller motorkomponenter"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I07"	"4.A.3.b.4.I07.D02"	"Replace vehicle glass."	"Skifter bilglass"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I07"	"4.A.3.b.4.I07.D03"	"Repair tires."	"Reparerer dekk"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I07"	"4.A.3.b.4.I07.D04"	"Repair non-engine automotive or vehicle components."	"Reparerer andre komponenter enn motordeler i biler eller andre kjøretøy"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I07"	"4.A.3.b.4.I07.D05"	"Rebuild parts or components."	"Bygger opp igjen deler eller komponenter"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I08"	"4.A.3.b.4.I08.D01"	"Service green vehicles to make repairs or maintain good working order."	"Tar service på økokjøretøyer for å reparere dem eller holde dem i god driftsmessig stand"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I08"	"4.A.3.b.4.I08.D02"	"Maintain vehicles in good working condition."	"Holder kjøretøy i god stand"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I08"	"4.A.3.b.4.I08.D03"	"Maintain watercraft engines or machinery."	"Vedlikeholder båtmotorer eller arbeidsmaskiner"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I08"	"4.A.3.b.4.I08.D04"	"Maintain locomotives or other rail equipment in good working condition."	"Holder lokomotiver eller annet jernbaneutstyr i god stand"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I08"	"4.A.3.b.4.I08.D05"	"Service vehicles to maintain functionality."	"Tar service på kjøretøy for å holde dem funksjonsdyktige"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I08"	"4.A.3.b.4.I08.D06"	"Maintain material moving equipment in good working condition."	"Holder materialflyttingsutstyr i god stand"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I09"	"4.A.3.b.4.I09.D01"	"Maintain medical equipment or instruments."	"Vedlikeholder medisinsk utstyr eller medisinske instrumenter"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I09"	"4.A.3.b.4.I09.D02"	"Maintain medical laboratory equipment."	"Vedlikeholder medisinsk laboratorieutstyr"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I09"	"4.A.3.b.4.I09.D03"	"Repair medical or dental assistive devices."	"Reparerer medisinske støtteapparater eller tannpleiestøtteapparater"	"2017-05-26"
"4.A.3.b.4"	"4.A.3.b.4.I09"	"4.A.3.b.4.I09.D04"	"Repair medical facility equipment."	"Reparerer utstyr i medisinske lokaler"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I01"	"4.A.3.b.6.I01.D01"	"Prepare financial documents."	"Klargjør økonomiske dokumenter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I01"	"4.A.3.b.6.I01.D02"	"Prepare financial documents, reports, or budgets."	"Klargjør økonomiske dokumenter, rapporter eller budsjetter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I02"	"4.A.3.b.6.I02.D01"	"Prepare written decisions for legal proceedings."	"Klargjør skriftlige avgjørelser til søksmål"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I02"	"4.A.3.b.6.I02.D02"	"Prepare documentation of legal proceedings."	"Klargjør dokumentasjon av søksmål"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I02"	"4.A.3.b.6.I02.D03"	"Record information about legal matters."	"Registrerer informasjon om juridiske spørsmål"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I02"	"4.A.3.b.6.I02.D04"	"Record information about suspects or criminals."	"Registrerer informasjon om mistenkte eller kriminelle"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I02"	"4.A.3.b.6.I02.D05"	"Record information from legal proceedings."	"Registrerer informasjon fra rettssaker"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I02"	"4.A.3.b.6.I02.D06"	"Prepare investigation or incident reports."	"Klargjør etterforsknings- eller hendelsesrapporter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I02"	"4.A.3.b.6.I02.D07"	"Document information related to legal proceedings."	"Dokumenterer informasjon i forbindelse med søksmål"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I02"	"4.A.3.b.6.I02.D08"	"Record information about suspicious objects."	"Registrerer informasjon om mistenkelige gjenstander"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D01"	"Present research results to others."	"Presenterer forskningsresultater for andre"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D02"	"Prepare research or technical reports."	"Klargjør forskningsrapporter eller tekniske rapporter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D03"	"Prepare research reports."	"Klargjør forskningsrapporter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D04"	"Prepare scientific or technical reports or presentations."	"Klargjør vitenskapelige eller tekniske rapporter eller presentasjoner"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D05"	"Prepare analytical reports."	"Klargjør analytiske rapporter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D06"	"Write reports or evaluations."	"Skriver rapporter eller evalueringer"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D07"	"Prepare research or technical reports on environmental issues."	"Klargjør forskningsrapporter eller tekniske rapporter om miljøspørsmål"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D08"	"Prepare technical or operational reports."	"Klargjør tekniske rapporter eller driftsrapporter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D09"	"Prepare technical reports for internal use."	"Klargjør tekniske rapporter for intern bruk"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I03"	"4.A.3.b.6.I03.D10"	"Present medical research reports."	"Presenterer medisinske forskningsrapporter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I04"	"4.A.3.b.6.I04.D01"	"Record information about environmental conditions."	"Registrerer informasjon om miljøforhold"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I05"	"4.A.3.b.6.I05.D01"	"Record images needed to address work issues."	"Registrerer bilder som er nødvendige for å ta opp arbeidsproblemer"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I05"	"4.A.3.b.6.I05.D02"	"Record crime or accident scene evidence with video or still cameras."	"Registrerer bevis fra åsteder eller ulykkessteder med videokamera eller fotoapparat"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I05"	"4.A.3.b.6.I05.D03"	"Document events or evidence, using photographic or audiovisual equipment."	"Dokumenterer hendelser eller bevis med foto- eller videoutstyr"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I06"	"4.A.3.b.6.I06.D01"	"Prepare official health documents or records."	"Klargjør offisielle helsedokumenter eller -registre"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I06"	"4.A.3.b.6.I06.D02"	"Document client health or progress."	"Dokumenterer kunders helse eller utvikling"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I06"	"4.A.3.b.6.I06.D03"	"Prepare medical reports or documents."	"Klargjør medisinske rapporter eller dokumenter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I06"	"4.A.3.b.6.I06.D04"	"Prepare reports summarizing patient diagnostic or care activities."	"Klargjør rapporter som oppsummerer pasienters diagnose- eller behandlingsaktivitet"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I07"	"4.A.3.b.6.I07.D01"	"Develop proposals for current or prospective customers."	"Utarbeider forslag for eksisterende eller potensielle kunder"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I07"	"4.A.3.b.6.I07.D02"	"Write grant proposals."	"Skriver forslag til bevilgninger"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I07"	"4.A.3.b.6.I07.D03"	"Prepare proposal documents."	"Klargjør forslagsdokumenter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I07"	"4.A.3.b.6.I07.D04"	"Prepare proposals or grant applications to obtain project funding."	"Klargjør forslag eller innvilger søknader for å skaffe støtte til prosjekter"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I07"	"4.A.3.b.6.I07.D05"	"Prepare proposal documents or grant applications."	"Klargjør forslagsdokumenter eller innvilger søknader"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D01"	"Record details of deliveries or shipments."	"Registrerer opplysninger om leveranser eller forsendelser"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D02"	"Document operational procedures."	"Dokumenterer driftsrutiner"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D03"	"Record operational or production data."	"Registrerer drifts- eller produksjonsdata"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D04"	"Maintain operational records for green energy processes or other environmentally-sustainable activities."	"Fører driftslogger for fornybare energiprosesser eller annet bærekraftig arbeid"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D05"	"Maintain operational records."	"Vedlikeholder driftslogger"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D06"	"Maintain client information or service records."	"Journalfører data om kunder eller tjenester"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D07"	"Maintain inventory records."	"Vedlikeholder inventarlogger"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D08"	"Record agricultural or forestry inventory data."	"Registrerer beholdningsdata innenfor landbruk eller skogbruk"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D09"	"Maintain records, documents, or other files."	"Vedlikeholder arkiv, dokumenter eller andre filer"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D10"	"Maintain personnel records."	"Vedlikeholder personaldata"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D11"	"Document operational activities."	"Dokumenterer driftsaktivitet"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D12"	"Maintain student records."	"Vedlikeholder elevjournaler"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D13"	"Record information about parts, materials or repair procedures."	"Registrerer informasjon om deler, materialer eller framgangsmåter for reparasjoner"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D14"	"Maintain data in information systems or databases."	"Vedlikeholder opplysninger i informasjonssystemer eller databaser"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D15"	"Maintain records of customer accounts."	"Fører journal over kundekontoer"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D16"	"Transcribe spoken or written information."	"Transkriberer muntlig eller skriftlig informasjon"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D17"	"Document work hours or activities."	"Dokumenterer arbeidstimer eller -aktivitet"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D18"	"Record research or operational data."	"Registrerer forsknings- eller driftdata"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D19"	"Record operational details of travel."	"Registrerer organisatoriske opplysninger om reiser"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D20"	"Record shipping information."	"Registrerer forsendelsesinformasjon"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D21"	"Maintain operational records or records systems."	"Vedlikeholder driftslogger eller loggsystemer"	"2017-05-26"
"4.A.3.b.6"	"4.A.3.b.6.I08"	"4.A.3.b.6.I08.D22"	"Record service or repair activities."	"Registrerer service- eller reparasjonsarbeid"	"2017-05-26"
